id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
35465692,"★Unique luxe Victorian, hot tub—superb location!★",122732291,Astrid,,Buckman,45.52124,-122.64931,Entire home/apt,366,2,6,11/28/2021,1.07,1,0,6,City registration pending
35486590,The Booty House,16213970,Susannah,,Montavilla,45.52873,-122.58766,Private room,37,1,35,12/13/2021,1.3,1,175,24,City registration pending
35518024,"Affordable Luxury, Disinfected & Kid-friendly",267215500,Sara,,Hosford-Abernethy,45.50107,-122.64588,Entire home/apt,175,1,137,12/12/2021,4.51,1,150,72,City registration pending
35519473,Heart of SE Portland Studio | A Quiet Haven,33329283,Gabriel,,Brooklyn Action Corps,45.49792,-122.65261,Entire home/apt,98,1,48,12/5/2021,2.09,1,128,42,19-217738-000-00-HO
35546910,"Calm home, private bedroom (with AC) in N.Portland",9712483,Michelle,,Kenton,45.58209,-122.70732,Private room,103,1,41,11/26/2021,1.37,1,248,22,19-201888-000-00-HO
35548744,"Stylish Vintage Ranch Home w/Huge Yard, BBQ",85513975,Erik,,Overlook,45.56107,-122.6895,Entire home/apt,267,1,107,12/3/2021,3.61,1,35,67,19-112065-000-00-HO
35564793,Camgie's Healing Place,5982865,Angie,,Brooklyn Action Corps,45.49837,-122.64944,Entire home/apt,125,30,11,11/7/2021,0.39,1,344,3,
35605973,Cozy Sunnyside Flat in Historic Home,16783762,Andrew,,Sunnyside,45.5169,-122.62197,Entire home/apt,84,30,1,12/14/2020,0.08,1,211,0,
35612880,Hip Mid-Century Montavilla duplex - Pet friendly,30942269,Nancy,,Montavilla,45.52573,-122.58465,Entire home/apt,95,31,11,11/21/2021,0.39,2,232,5,
35621697,Retro Modern 2-Bedroom w/ 90 WalkScore,187734201,Mike,,Buckman,45.51277,-122.64727,Entire home/apt,109,1,224,12/13/2021,7.3,5,329,83,Exempt
35682143,Beautiful SW Portland Room and Bathroom!,76418105,Estelle,,Bridlemile,45.49114,-122.72302,Private room,42,1,42,12/11/2021,1.38,1,343,13,City registration pending
35682163,One Bedroom Retreat in the Heart of inner SE,1406738,Michael,,Buckman,45.51806,-122.648,Entire home/apt,109,3,21,7/27/2020,0.69,1,59,0,19-191810-000-00-HO
35685816,Vintage City Studio,5352113,Beth,,Northwest District,45.52439,-122.68808,Entire home/apt,60,30,14,11/9/2021,0.5,1,266,6,
35758032,A Little Country in the City,268989804,Melissa,,Hillsdale,45.4807,-122.6965,Entire home/apt,84,2,45,11/20/2021,1.52,1,275,24,19-137319-000-00-HO
35773184,Sky Cabin > Gorgeous Clinton Neighborhood Loft,1919627,Rob,,Hosford-Abernethy,45.50249,-122.64312,Entire home/apt,187,3,13,10/25/2021,1.69,1,302,13,City registration pending
35793276,"Historic Updated Home, Air Conditioning, Walkable!",60300963,Naomi,,Boise,45.55138,-122.67667,Entire home/apt,210,2,23,11/28/2021,0.76,2,0,13,18-201638-000-00-HO
35801012,Portland Urban Farmhouse.,1453701,Karen,,Parkrose Heights,45.53792,-122.54805,Private room,38,5,2,10/15/2020,0.07,1,16,0,City registration pending
35811573,Economical Portland APT经济实惠的波特兰公寓,217614937,Yano,,Centennial,45.50542,-122.49794,Entire home/apt,86,2,72,10/12/2021,2.39,1,36,25,City registration pending
35849527,"Spacious 5,000+ sq ft house, Close to PDX Airport",100656896,Inna,,Wilkes,45.53822,-122.49673,Entire home/apt,507,4,25,11/28/2021,0.84,3,315,12,19-232832-232-19-LU
35905223,"Spacious Light-Filled NW Apt-
Forest/City Setting",12165232,Kathy,,Northwest District,45.53658,-122.71812,Entire home/apt,100,1,37,6/14/2021,1.3,1,43,10,19-205066-000-00-HO
35909168,Private Master W/ bathroom 10 mins from downtown,147305840,Darrin,,East Columbia,45.59933,-122.65409,Private room,52,2,32,3/15/2020,1.06,2,0,0,18-257512-000-00-HO
35912999,Hawthorne Apartment LLC,94623462,Tony,,Mt. Tabor,45.51277,-122.60863,Entire home/apt,75,2,58,12/13/2021,1.98,2,78,4,19-186215-000-00-HO
35999782,The Loft: Modern Open space in Southeast Portland,488928,Ben,,Richmond,45.49967,-122.60913,Entire home/apt,100,2,142,12/14/2021,4.94,1,18,59,19-128327-000-00-HO
36000696,Cute and Classic Montavilla House,103005225,Zosia,,Montavilla,45.52292,-122.58219,Entire home/apt,120,3,12,11/28/2021,0.4,1,0,2,City registration pending
36001458,Newly-built Backyard Guest House near Mt Tabor,200194273,Susan,,South Tabor,45.50011,-122.59669,Entire home/apt,60,30,8,7/29/2021,0.52,1,0,6,
36027202,Adorable North Portland Room in House,271040025,Roshin,,Portsmouth,45.58689,-122.71939,Private room,75,2,31,10/11/2021,1.03,1,87,10,City registration pending
36037915,"The Hoxton Portland, Snug Room",240481942,Hoxton Portland,,Old Town/Chinatown,45.52468,-122.67389,Hotel room,108,1,390,11/29/2021,14.87,3,316,204,Exempt
36038245,"The Hoxton Portland, Cosy Room",240481942,Hoxton Portland,,Old Town/Chinatown,45.52407,-122.6757,Private room,139,1,65,12/4/2021,2.76,3,317,25,Exempt
36068988,"Heart of Williams: Sun-Drenched, Renovated Classic",58532,Jane,,Boise,45.54923,-122.66789,Entire home/apt,243,4,52,12/12/2021,1.91,2,142,20,19-268628-000-00-LU
36074457,Mt. Tabor retreat w/ hot tub & gorgeous views of Mt. Hood!,112445005,Vacasa Portland,,Mt. Tabor,45.51098,-122.59096,Entire home/apt,226,2,8,12/9/2019,0.27,18,365,0,16-129871-000-00-HO
36075543,✴✴ Mod-Chic Apt | Spacious 2BD in heart of PDX ✴✴,1218855,Suja,,Kerns,45.52867,-122.64479,Entire home/apt,76,31,127,12/10/2021,4.21,6,31,61,Exempt
36104735,#StayInMyDistrict St Johns Walk to dining & shops,3142393,Amy,,Cathedral Park,45.59274,-122.75948,Entire home/apt,72,1,153,12/8/2021,5.07,24,108,70,19-137293-000-00-HO
36144928,Woodstock Tiny House,10551769,Barbara,,Woodstock,45.48857,-122.61038,Entire home/apt,60,2,23,12/1/2021,0.95,1,32,12,19-202219-000-00-HO
36154609,Charming Brooklyn Bungalow,7895112,Sean,,Brooklyn Action Corps,45.49466,-122.65571,Private room,46,3,16,11/12/2021,0.56,1,68,11,City registration pending
36179001,Cozy Private Room in Gorgeous NE Portland Home,80988172,Ruth,,Wilkes,45.55188,-122.5053,Private room,65,3,5,7/6/2021,0.31,1,178,2,
36179437,Daylight Basement Apt N Williams/N Mississippi,33654666,Mike & Hallie,,Boise,45.55234,-122.66554,Entire home/apt,105,2,120,12/13/2021,4.07,2,154,53,City registration pending
36199575,"Hotel Rose, Cityscape Balcony King",270114277,Hotel Rose,,Portland Downtown,45.51743,-122.67325,Private room,151,1,2,10/10/2020,0.11,12,190,0,Exempt
36199672,"Hotel Rose, Cityscape Balcony Two Doubles",270114277,Hotel Rose,,Portland Downtown,45.51743,-122.67325,Private room,140,1,4,9/10/2020,0.16,12,177,0,Exempt
36199745,"Hotel Rose, Cityscape King",270114277,Hotel Rose,,Portland Downtown,45.51743,-122.67325,Private room,100,1,54,10/16/2021,2.33,12,267,33,Exempt
36199830,"Hotel Rose, Metro View King",270114277,Hotel Rose,,Portland Downtown,45.51743,-122.67325,Private room,114,1,14,9/25/2021,0.58,12,219,5,Exempt
36200025,"Hotel Rose,King bed Mobility Accessible w/shower",270114277,Hotel Rose,,Portland Downtown,45.51743,-122.67325,Private room,100,1,2,11/25/2020,0.11,12,186,0,Exempt
36200233,"Hotel Rose,King bed Mobility Accessible w/Tub",270114277,Hotel Rose,,Portland Downtown,45.51743,-122.67325,Private room,111,1,1,1/3/2021,0.09,12,141,1,Exempt
36200341,"Hotel Rose, Metro View King Suite",270114277,Hotel Rose,,Portland Downtown,45.51743,-122.67325,Private room,220,1,0,,,12,156,0,Exempt
36200434,"Hotel Rose, Metro View Two Doubles",270114277,Hotel Rose,,Portland Downtown,45.51743,-122.67325,Private room,110,1,1,8/31/2021,0.27,12,192,1,Exempt
36200533,"Hotel Rose, Suite of Roses Mobility Accessible",270114277,Hotel Rose,,Portland Downtown,45.51743,-122.67325,Private room,231,1,1,11/1/2020,0.07,12,172,0,Exempt
36200612,"Hotel Rose, Waterfront King",270114277,Hotel Rose,,Portland Downtown,45.51743,-122.67325,Private room,120,1,0,,,12,206,0,Exempt
36200673,"Hotel Rose, Waterfront Queen",270114277,Hotel Rose,,Portland Downtown,45.51743,-122.67325,Private room,100,1,14,11/12/2021,0.57,12,164,7,Exempt
36200927,"Hotel Rose, Waterfront Two Doubles",270114277,Hotel Rose,,Portland Downtown,45.51743,-122.67325,Private room,121,1,27,11/27/2021,1.06,12,280,14,Exempt
36207629,Hip & Cozy w/ Gorgeous Private Backyard,272318368,Adam,,Overlook,45.55673,-122.68534,Entire home/apt,271,2,70,11/27/2021,2.34,1,153,19,City registration pending
36231741,Modern Boise Hideaway | Walk to Bars & Restaurants,21660411,Max,,Boise,45.55124,-122.66483,Entire home/apt,86,1,202,12/16/2021,6.99,2,50,94,18-253686-000-00-HO
36235526,Some kind of beautiful!,9377224,Georgi,,Creston-Kenilworth,45.49395,-122.63474,Entire home/apt,85,20,22,12/4/2021,0.76,2,153,5,19-153436-000-00-HO
36236156,Farmhouse Cottage,4617815,Alana,,Montavilla,45.52328,-122.58229,Entire home/apt,112,3,68,11/30/2021,2.27,1,47,20,19-183357-000-00-HO
36265562,Beautiful N. Portland Bungalow,269553251,Erin,,Arbor Lodge,45.56659,-122.67978,Entire home/apt,150,1,12,3/14/2020,0.4,1,3,0,18-244211-000-00-HO
36288983,Overlook/Arbor Lodge Studio,58474550,Eric,,Humboldt,45.56481,-122.67831,Entire home/apt,56,1,168,12/1/2021,5.93,1,162,68,18-280856-000-00-HO
36309570,Moss Rock Retreat - near Leach Botanical Garden!,5524096,Virginia,,Pleasant Valley,45.47315,-122.53359,Entire home/apt,75,1,192,12/19/2021,6.49,1,66,82,21-072743-000-00-HO
36311422,Fresh Farmhouse Remodel in SE Portland 96BikeScore,273076012,Dalouny,,Hosford-Abernethy,45.49992,-122.64215,Entire home/apt,134,1,225,12/13/2021,7.58,2,311,76,Exempt
36318138,Immaculate Condominium with Breathtaking Views,132984566,C&C,,Hillside,45.52426,-122.70248,Entire home/apt,175,30,18,9/18/2021,0.62,1,234,4,19-237099-000-00-HO
36356566,Luxurious Suite w/ King & Queen Beds & Master Bath,18983606,Amy,,Foster-Powell,45.49574,-122.5871,Private room,49,2,75,11/27/2021,2.53,1,154,35,19-243496-000-00-ho
36357801,Sleek Modern Studio North Portland; Sleeps 4!,9428416,Jeni,,Kenton,45.58737,-122.70342,Entire home/apt,101,1,152,11/28/2021,5.37,1,70,80,19-217609-000-00-HO
36359546,PANO MT HOOD AND WILLAMETTE R VUE NR DNTN PORTLAND,5090450,Robert,,South Portland,45.47438,-122.6759,Private room,199,2,0,,,1,365,0,15-257442-000-00-HO
36429217,Sanctuary in the City,16297531,Jodie,,Arbor Lodge,45.57329,-122.70133,Entire home/apt,286,2,25,11/27/2021,0.84,1,338,16,City registration pending
36515751,Artsy Craftman in Mississippi Neighborhood,114337777,Natalia,,Boise,45.55094,-122.67006,Entire home/apt,110,30,3,11/1/2021,0.19,2,59,2,
36523552,"Spacious, Multi-Level Retreat in North Tabor",1314197,Jeff,,North Tabor,45.52952,-122.59947,Entire home/apt,309,7,2,11/27/2021,0.08,3,8,1,19-139171-000-00-HO
36555962,Love Blooms Here,274804752,Jenny,,Far Southwest,45.44256,-122.72895,Private room,60,1,8,10/8/2021,0.27,1,89,6,19-218228-000-00-HO
36558877,Contemporary basement unit in lovely home - complete w/ patio,111797565,Vacasa Oregon,,Northwest District,45.52917,-122.70198,Entire home/apt,149,1,11,8/29/2021,0.4,2,365,10,17-208493-000-00-HO
36560307,"Airy retreat with free WiFi, balcony, & kitchen, in the heart of NE Portland!",111797565,Vacasa Oregon,,Grant Park,45.5436,-122.62636,Entire home/apt,139,1,23,11/27/2021,0.81,2,365,15,18-203282-000-00-HO
36573110,#StayInMyDistrict Multnomah Village Modern Retreat,3142393,Amy,,Hayhurst,45.48031,-122.71346,Entire home/apt,76,1,127,12/13/2021,4.27,24,166,53,19-147113-000-00-HO
36593172,Modern*Private *Guest House *SE PORTLAND,30323140,Ely,,Mt. Scott-Arleta,45.47685,-122.59995,Entire home/apt,102,2,60,12/12/2021,2.04,1,164,32,19-198037-000-00-HO
36597277,Portland Home w/ 2 Offices,25583552,Chris,,Creston-Kenilworth,45.49375,-122.60632,Entire home/apt,300,3,1,11/28/2021,1,1,357,1,City registration pending
36623862,"The Hoxton Portland, Roomy 2 Queen Beds",240481942,Hoxton Portland,,Old Town/Chinatown,45.52395,-122.67553,Private room,179,1,34,11/13/2021,1.51,3,317,25,Exempt
36643611,Private Basement suite with patio on Mt Scott,9195404,Dixie,,Pleasant Valley,45.46684,-122.54111,Private room,70,1,0,,,1,178,0,City registration pending
36646841,"Cozy, comfy quiet bedroom 15 mins to downtown",69090,Emili,,Ashcreek,45.44751,-122.73988,Private room,65,30,0,,,1,178,0,
36670794,Walkable PET friendly Irvington Apartment,61699098,Shelby,,Eliot,45.54412,-122.65897,Entire home/apt,89,30,34,12/10/2021,1.16,1,81,4,
36701090,Comfort!!   King room/Downtown/pearl,231707604,Dean,,Pearl,45.52825,-122.68134,Private room,60,1,101,11/21/2021,3.44,2,0,48,City registration pending
36701278,King Suite/ Private Bath/ Proximity to everything,231707604,Dean,,Pearl,45.53288,-122.68014,Private room,55,1,78,11/24/2021,2.67,2,0,33,City registration pending
36710607,Quiet home in SE PDX - Private room with bathroom,136753729,Michelle,,Mt. Scott-Arleta,45.47666,-122.58062,Private room,50,1,21,8/18/2020,0.75,1,0,0,City registration pending
36722146,Urban Bungalow,2823659,Ron,,North Tabor,45.52851,-122.59766,Entire home/apt,239,28,14,12/1/2021,0.48,1,263,7,City registration pending
36769075,St. Johns Cozy Getaway Suite! (2BD/1BA/Downstairs),23832158,Kevin & Katelynn,,Portsmouth,45.59162,-122.72388,Entire home/apt,104,2,62,12/5/2021,2.16,1,146,31,19-188102-000-00-HO
36777168,Entertainer #7–Just Steps from the Max,6692974,Paul & Mandie,,Kenton,45.58425,-122.68239,Entire home/apt,150,2,26,11/27/2021,3.45,17,330,26,17-155533-000-00-HO
36777591,Dreamer #6–Just Steps from the Max,6692974,Paul & Mandie,,Kenton,45.5828,-122.68371,Entire home/apt,150,2,14,11/29/2021,2.5,17,317,14,17-155533-000-00-HO
36777968,Artist #2–Just Steps from the Max,6692974,Paul & Mandie,,Kenton,45.58468,-122.68274,Entire home/apt,125,2,12,10/3/2021,0.44,17,339,11,17-155533-000-00-HO
36778341,Strategist-Just Steps from the Max,6692974,Paul & Mandie,,Kenton,45.58475,-122.68462,Entire home/apt,95,30,2,11/26/2019,0.07,17,263,0,
36803396,Hillside Guest House-Casa de Amigos,144130217,Norm,,South Portland,45.47103,-122.67562,Entire home/apt,80,2,99,12/14/2021,3.5,1,76,29,19-203715-000-00-HO
36831192,Sparkling Clean New 1BR Apt Full Kitchen + Laundry,36442855,Stephy,,Sellwood-Moreland Improvement League,45.48226,-122.64708,Entire home/apt,81,2,87,12/19/2021,3.1,1,328,32,"City of Portland Type A permit
#19-235150-000-00-HO"
36836282,Charming Studio Near Great Food and Shopping,147708508,Deborah,,Sunnyside,45.51506,-122.63421,Entire home/apt,100,1,65,12/5/2021,2.24,3,165,30,City registration pending
36850421,Urban Cabin Oasis with Hot Tub!,18796965,Sara,,Piedmont,45.57664,-122.66138,Entire home/apt,178,3,51,4/13/2021,1.77,1,0,5,City registration pending
36874629,Two elegant private bedrooms near Reed College,5341424,Sue,,Reed,45.48315,-122.62738,Private room,80,1,21,12/5/2021,0.71,2,257,16,City registration pending
36876587,2 bedroom Clinton/Division apartment,5237519,Lee,,Hosford-Abernethy,45.49871,-122.6364,Entire home/apt,175,30,8,11/27/2021,0.27,1,85,2,
36881772,"Luxe Home, PRIME LOCATION!!! 94walk/100bike score!",71992120,Hannah,,Buckman,45.52228,-122.65069,Entire home/apt,187,2,147,12/3/2021,5.13,11,41,73,City registration pending
36915910,"The Jetsons Suite,  Modern Space Age Luxury",277469516,Michael,,Rose City Park,45.54344,-122.60262,Entire home/apt,86,2,140,12/5/2021,4.79,1,68,67,19-193352-000-00-HO
36947517,"Airy, Modern Guesthouse in Peaceful N. Portland",7409866,Bryan,,Portsmouth,45.58296,-122.70993,Entire home/apt,100,1,84,12/11/2021,2.87,11,0,40,19-137338-000-00-HO
36948215,Belmont Getaway,159041849,Sam,,Sunnyside,45.51605,-122.62466,Entire home/apt,105,1,89,12/13/2021,3.04,1,316,39,16-210118-000-00-HO
36949309,Cozy 1909 farm style home.,245001079,Tissa,,Mt. Tabor,45.51061,-122.60982,Entire home/apt,194,5,0,,,1,21,0,19-135465-000-00-HO
36975799,Blue Fopo House Upstairs Bedrooms,19252862,Kelly,,Foster-Powell,45.49666,-122.60437,Private room,70,10,2,8/26/2019,0.07,2,201,0,19-203928-000-00-HO
36977618,Spacious Basement Suite,33769719,Scott,,Creston-Kenilworth,45.49119,-122.61208,Private room,87,1,51,11/26/2021,1.76,1,84,18,19-225486-000-00-HO
37014597,"Bright, Quiet,  and Private Guest House",77990596,Jodi,,Mt. Scott-Arleta,45.4826,-122.59695,Entire home/apt,147,5,37,12/13/2021,1.28,1,255,17,19-215881-000-00-HO
37019919,"Welcome to ""The Gladstone House""  Enjoy your stay!",275151873,Kip,,Foster-Powell,45.49176,-122.60047,Entire home/apt,140,2,83,12/6/2021,3.35,2,160,59,19-204544-000-00-HO
37038333,Charming Laurelhurst Courtyard Garden Studio,22112041,Dona,,Laurelhurst,45.51984,-122.61741,Entire home/apt,125,2,27,11/29/2021,1.06,2,365,20,City registration pending
37055597,"Modern Design + Heated Floors, Close In w/ Parking",278674051,Sarah,,Southwest Hills,45.50618,-122.70038,Entire home/apt,264,2,8,3/24/2020,0.28,1,16,0,19-215994-000-00-HO
37125716,SE FoPo Bright & Cool 2Bd - Close to Everything!,23545520,Jia,,Mt. Scott-Arleta,45.48862,-122.59636,Entire home/apt,142,1,101,12/7/2021,3.45,1,185,44,19-216344-000-00-HO
37156272,Best of Hawthorne,3240723,Mark,,Buckman,45.51357,-122.64265,Entire home/apt,103,2,121,12/13/2021,4.17,1,120,59,1920069000000HO
37213399,Classic Portland Pearl District Condo,25135442,Ellen,,Northwest District,45.52927,-122.69112,Entire home/apt,80,31,1,6/5/2021,0.15,2,364,1,
37241754,"Luxe  Loft In Hawthorne District of Portland, OR",280375947,Angela,,Richmond,45.50919,-122.61439,Entire home/apt,120,3,35,11/21/2021,1.27,1,187,10,19-115317-000-00-HO
37256099,Macadam Bay True North,280492756,Conrad,,South Portland,45.46896,-122.67008,Entire home/apt,200,30,1,9/4/2021,0.28,1,338,1,
37283113,"All new! Gorgeous spot near Reed campus, king bed!",4497101,Cori,,Eastmoreland,45.47612,-122.62623,Entire home/apt,80,2,149,12/13/2021,5.28,1,333,74,19-197739-000-00-HO
37326607,Studio 47--private entry & patio--dog allowed,49879856,April,,Brentwood-Darlington,45.47466,-122.61427,Entire home/apt,65,2,20,12/13/2021,0.69,1,0,11,18-188230-000-00-HO
37366706,Charming SE 5BD House. Just steps from Division!,59272527,Alyssa,,Richmond,45.50505,-122.62366,Entire home/apt,278,2,214,12/15/2021,7.39,1,328,113,20-114067-000-00-HO
37425670,Alberta Arts Rejuvenated 110-year old  Apartment,2236909,Shane,,King,45.56165,-122.65676,Entire home/apt,75,31,13,11/17/2021,0.47,6,167,8,
37429307,FoPo Tiny House,11493470,Mimi,,Foster-Powell,45.48734,-122.58828,Entire home/apt,117,2,65,11/28/2021,2.26,3,354,36,18-144741-000-00-HO
37430089,North Portland: Light-Filled Garden Contemporary,282238879,Estelle,,Arbor Lodge,45.57122,-122.69863,Entire home/apt,75,5,47,11/8/2021,1.63,1,21,12,19-192113-000-00-HO
37457146,"Cozy 1 br+ HOUSE! Yard, W/D, Near Food/Bars/Park!",282537740,Kerry,,Humboldt,45.56263,-122.67476,Entire home/apt,132,3,17,11/7/2021,0.88,1,174,13,19-255082-000-00-HO
37460370,Light-Filled Apartment in Concordia Neighborhood,112894822,Tanya,,Vernon,45.56416,-122.64357,Entire home/apt,53,30,11,12/1/2021,0.47,1,135,7,19-216356-000-00-HO
37508779,Dreamer #9–Just Steps from the Max,6692974,Paul & Mandie,,Kenton,45.58296,-122.68431,Entire home/apt,150,30,1,4/30/2020,0.05,17,263,0,
37509421,Artist #5–Just Steps from the Max,6692974,Paul & Mandie,,Kenton,45.58335,-122.68241,Entire home/apt,125,30,1,9/21/2019,0.04,17,322,0,
37509738,Entertainer #4–Just Steps from the Max,6692974,Paul & Mandie,,Kenton,45.58499,-122.68456,Entire home/apt,150,30,1,11/10/2019,0.04,17,303,0,
37565004,Modern 3BD home in eclectic Portland neighborhood,283783090,Natalie,,King,45.56217,-122.6631,Entire home/apt,136,2,261,12/18/2021,9.07,1,202,140,City registration pending
37565887,"Jabberwocky Modern Studio (w/kitchen, W/D & Patio)",283795176,Laurel,,Buckman,45.52176,-122.64871,Entire home/apt,153,2,114,11/27/2021,4.03,1,163,54,17-116101-000-00-HO
37593569,1913 Bungalow in the Heart of Roseway,17054337,Molly,,Rose City Park,45.53575,-122.6048,Entire home/apt,149,2,11,10/3/2021,0.39,1,0,7,19-187310-000-00-HO
37598024,Hazelwood- Retreat - PDX - Private entrance,56108950,Jolene,,Hazelwood,45.52809,-122.54152,Private room,54,2,56,11/28/2021,1.94,1,83,19,19-232472-HO
